[41, 81, 0, 0, 21, 60, 60, 70, 50, 41, 50, 50, 31, 10, 51, 43, 42, 32, 40, 22, 11, 1, 51, 1, 32, 10, 22, 1, 33, 20, 22, 0, 32, 23, 22, 50, 50, 21, 32, 22, 72, 73, 61, 12, 41, 32, 81, 20, 11, 42]
[43, 11, 12, 42, 30, 44, 0, 31, 10, 43, 50, 12, 10, 41, 32, 82, 22, 21, 50, 80, 32, 61, 33, 12, 42, 21, 51, 31, 43, 60, 11, 31, 42, 42, 12, 10, 40, 10, 32, 32, 31, 51, 13, 11, 72, 40, 60, 1, 22, 22]
[22, 32, 21, 61, 61, 33, 2, 51, 1, 60, 51, 21, 1, 43, 31, 23, 32, 21, 51, 0, 21, 11, 21, 21, 61, 43, 42, 31, 0, 70, 33, 40, 1, 50, 54, 12, 41, 53, 31, 51, 70, 22, 21, 10, 12, 50, 52, 22, 93, 41]
[11, 23, 12, 64, 20, 33, 11, 40, 10, 33, 41, 30, 71, 51, 32, 0, 64, 10, 20, 42, 41, 42, 10, 22, 0, 33, 10, 21, 42, 61, 32, 71, 72, 20, 10, 52, 52, 11, 52, 12, 12, 32, 10, 60, 32, 33, 61, 11, 12, 30]
[60, 11, 11, 31, 61, 60, 81, 31, 33, 0, 10, 30, 31, 51, 22, 10, 40, 21, 54, 11, 70, 42, 40, 10, 30, 32, 31, 52, 0, 31, 60, 10, 51, 0, 40, 0, 1, 21, 12, 42, 43, 82, 53, 71, 23, 34, 22, 32, 40, 70]
[1, 22, 40, 31, 1, 32, 10, 45, 20, 1, 52, 70, 11, 85, 53, 12, 1, 11, 32, 32, 51, 35, 63, 32, 43, 51, 61, 42, 61, 53, 42, 73, 41, 22, 0, 61, 32, 50, 32, 30, 1, 22, 42, 1, 80, 34, 23, 32, 44, 21]
[12, 0, 21, 31, 32, 72, 40, 43, 13, 11, 1, 62, 1, 40, 32, 22, 52, 23, 52, 31, 23, 30, 30, 1, 30, 50, 51, 41, 31, 33, 31, 30, 41, 91, 10, 32, 52, 51, 42, 72, 21, 51, 1, 40, 21, 52, 60, 12, 20, 32]
[31, 60, 12, 42, 30, 10, 51, 82, 42, 0, 33, 12, 40, 53, 11, 70, 42, 43, 82, 41, 11, 63, 51, 31, 41, 41, 22, 12, 82, 20, 0, 32, 10, 51, 20, 50, 12, 11, 22, 22, 60, 44, 43, 10, 63, 50, 11, 32, 40, 70]
[22, 22, 20, 0, 22, 62, 20, 31, 70, 1, 51, 22, 51, 20, 32, 22, 40, 20, 53, 10, 40, 11, 90, 11, 22, 50, 0, 51, 70, 72, 52, 51, 22, 60, 32, 50, 43, 21, 21, 10, 22, 22, 30, 72, 44, 22, 11, 20, 32, 11]
[0, 54, 30, 50, 40, 60, 42, 51, 11, 40, 30, 30, 40, 21, 60, 22, 22, 12, 13, 55, 42, 21, 52, 22, 32, 70, 60, 11, 1, 50, 42, 51, 42, 52, 31, 51, 64, 0, 62, 20, 43, 44, 40, 60, 43, 51, 31, 42, 11, 111]
[42, 61, 32, 62, 21, 23, 91, 60, 50, 12, 40, 50, 1, 43, 70, 62, 0, 12, 52, 42, 30, 50, 10, 1, 42, 11, 52, 43, 10, 22, 1, 30, 82, 42, 22, 40, 42, 60, 70, 12, 11, 0, 32, 21, 82, 71, 1, 2, 20, 12]
[72, 51, 34, 22, 52, 11, 43, 22, 81, 52, 32, 42, 21, 71, 32, 83, 40, 30, 54, 40, 21, 53, 20, 10, 42, 92, 30, 60, 52, 52, 90, 0, 0, 70, 20, 12, 0, 60, 2, 61, 66, 0, 42, 22, 41, 60, 20, 70, 30, 2]
[42, 30, 32, 85, 12, 41, 51, 43, 11, 31, 32, 42, 22, 64, 81, 32, 22, 70, 11, 52, 42, 12, 40, 61, 13, 11, 33, 42, 61, 42, 51, 0, 22, 12, 22, 11, 62, 11, 40, 32, 62, 40, 53, 61, 60, 32, 1, 32, 42, 41]
[31, 52, 0, 63, 61, 50, 43, 0, 50, 11, 61, 31, 51, 60, 41, 64, 20, 31, 70, 70, 32, 11, 32, 30, 31, 62, 51, 41, 40, 62, 0, 22, 30, 42, 10, 1, 52, 32, 71, 21, 30, 52, 41, 32, 10, 32, 11, 20, 11, 1]
[31, 62, 30, 24, 71, 55, 61, 32, 32, 31, 70, 61, 61, 42, 32, 51, 41, 50, 32, 24, 40, 32, 82, 52, 81, 40, 22, 52, 32, 20, 30, 42, 22, 30, 20, 71, 53, 86, 32, 2, 2, 31, 60, 22, 60, 60, 72, 21, 40, 32]
[1, 50, 40, 11, 31, 10, 0, 41, 52, 30, 0, 0, 30, 62, 21, 0, 42, 1, 91, 72, 52, 70, 11, 21, 62, 23, 23, 21, 11, 11, 52, 51, 42, 42, 61, 60, 41, 50, 30, 52, 66, 43, 12, 32, 33, 1, 50, 50, 10, 31]
[32, 80, 12, 22, 51, 32, 32, 41, 43, 42, 54, 70, 22, 50, 10, 33, 52, 60, 10, 10, 32, 22, 20, 80, 61, 30, 50, 32, 41, 63, 31, 30, 22, 31, 50, 40, 22, 51, 61, 30, 1, 42, 22, 43, 60, 11, 11, 12, 20, 60]
[33, 40, 53, 41, 11, 32, 12, 51, 40, 32, 11, 20, 10, 92, 1, 22, 10, 40, 0, 23, 12, 63, 41, 32, 32, 62, 84, 61, 10, 42, 30, 53, 22, 72, 63, 40, 40, 52, 62, 32, 62, 42, 1, 40, 60, 22, 22, 40, 50, 2]
[21, 50, 0, 21, 11, 53, 61, 53, 31, 42, 42, 30, 20, 42, 40, 31, 51, 54, 0, 22, 21, 30, 81, 42, 22, 32, 31, 60, 30, 61, 11, 1, 10, 41, 40, 54, 53, 33, 40, 91, 32, 51, 60, 41, 32, 41, 20, 70, 62, 12]
[82, 32, 72, 1, 60, 11, 0, 52, 1, 72, 34, 32, 12, 52, 30, 60, 22, 70, 0, 0, 10, 30, 22, 40, 50, 71, 11, 32, 42, 62, 70, 22, 1, 11, 40, 60, 22, 62, 20, 72, 60, 33, 21, 32, 31, 60, 11, 32, 72, 40]
[62, 32, 71, 50, 32, 11, 52, 61, 30, 42, 22, 20, 70, 70, 32, 52, 20, 40, 0, 13, 32, 40, 0, 51, 12, 42, 33, 70, 10, 40, 22, 0, 51, 11, 50, 10, 32, 32, 51, 53, 42, 2, 30, 23, 50, 52, 42, 42, 12, 22]
[31, 11, 30, 22, 32, 10, 40, 41, 31, 60, 60, 80, 40, 43, 23, 23, 50, 32, 42, 43, 32, 11, 1, 61, 71, 30, 22, 70, 1, 61, 1, 60, 51, 10, 62, 82, 32, 70, 52, 1, 60, 52, 20, 32, 43, 22, 41, 22, 22, 70]
[60, 22, 71, 50, 41, 32, 53, 40, 30, 11, 22, 41, 32, 60, 52, 1, 51, 1, 1, 11, 42, 71, 32, 50, 60, 50, 21, 22, 0, 50, 30, 10, 11, 52, 90, 42, 11, 32, 60, 71, 53, 20, 53, 11, 1, 31, 41, 52, 60, 50]
[10, 12, 32, 51, 10, 42, 62, 40, 51, 42, 31, 40, 30, 32, 61, 40, 32, 22, 0, 52, 10, 11, 50, 10, 42, 42, 50, 62, 32, 61, 32, 20, 12, 52, 10, 41, 52, 72, 81, 63, 0, 62, 32, 50, 22, 12, 32, 22, 40, 51]
[31, 11, 51, 60, 50, 12, 0, 32, 11, 1, 0, 22, 12, 20, 41, 51, 42, 22, 52, 50, 31, 12, 70, 12, 62, 42, 71, 10, 55, 32, 42, 22, 81, 20, 32, 71, 43, 0, 0, 42, 32, 53, 40, 0, 44, 20, 22, 21, 50, 50]
[45, 32, 30, 60, 12, 32, 72, 2, 21, 20, 62, 71, 2, 51, 32, 40, 12, 61, 61, 11, 43, 22, 10, 41, 43, 21, 0, 41, 41, 50, 33, 0, 32, 40, 12, 51, 60, 10, 61, 61, 30, 71, 32, 33, 20, 31, 10, 62, 72, 32]
[11, 10, 63, 33, 30, 70, 10, 31, 0, 42, 0, 11, 61, 41, 52, 62, 22, 43, 11, 32, 12, 30, 42, 51, 52, 32, 61, 10, 60, 64, 51, 40, 32, 32, 52, 30, 60, 71, 32, 31, 11, 41, 10, 60, 11, 20, 62, 22, 92, 42]
[31, 40, 1, 21, 50, 23, 52, 22, 40, 73, 43, 1, 31, 2, 42, 32, 11, 20, 11, 60, 72, 0, 61, 92, 81, 50, 40, 22, 61, 60, 30, 61, 30, 11, 42, 42, 22, 50, 72, 22, 53, 42, 11, 12, 70, 62, 31, 41, 22, 21]
[32, 80, 65, 11, 93, 41, 32, 30, 1, 32, 61, 41, 62, 22, 20, 62, 33, 53, 53, 52, 41, 60, 60, 52, 0, 32, 30, 31, 22, 21, 0, 23, 1, 33, 60, 73, 60, 11, 32, 52, 11, 20, 80, 62, 30, 21, 0, 0, 12, 40]
[21, 52, 50, 40, 44, 43, 52, 80, 62, 32, 24, 0, 10, 22, 22, 42, 0, 11, 14, 42, 34, 41, 21, 22, 70, 50, 53, 41, 80, 0, 50, 11, 40, 51, 61, 60, 71, 1, 41, 51, 40, 11, 22, 70, 53, 1, 40, 55, 62, 61]
[21, 61, 1, 22, 71, 43, 1, 42, 41, 32, 60, 60, 1, 91, 20, 33, 10, 11, 31, 31, 21, 62, 70, 11, 40, 73, 31, 20, 53, 42, 41, 11, 2, 61, 61, 55, 21, 10, 12, 80, 33, 62, 43, 72, 82, 22, 32, 32, 20, 12]
[42, 62, 22, 21, 33, 32, 0, 60, 41, 40, 31, 41, 70, 22, 10, 33, 51, 32, 41, 41, 30, 43, 71, 30, 21, 32, 11, 41, 44, 10, 51, 21, 41, 31, 72, 80, 30, 11, 41, 10, 12, 33, 51, 22, 42, 61, 31, 42, 51, 60]
[70, 42, 32, 22, 12, 1, 21, 50, 70, 1, 63, 40, 77, 60, 31, 31, 53, 10, 21, 21, 33, 53, 0, 12, 51, 41, 11, 20, 43, 60, 0, 11, 32, 32, 41, 50, 31, 31, 23, 52, 30, 31, 0, 52, 42, 41, 61, 11, 62, 42]
[50, 70, 10, 1, 22, 20, 60, 21, 32, 53, 61, 50, 52, 20, 12, 32, 71, 72, 22, 31, 22, 11, 23, 63, 90, 12, 81, 11, 10, 12, 60, 1, 34, 51, 42, 43, 11, 42, 51, 42, 22, 1, 41, 42, 22, 1, 91, 31, 81, 22]
[21, 60, 32, 10, 21, 22, 52, 33, 50, 85, 43, 42, 0, 52, 31, 12, 1, 61, 1, 22, 40, 33, 11, 60, 60, 21, 41, 22, 70, 62, 61, 23, 51, 52, 53, 12, 32, 11, 70, 32, 51, 53, 21, 22, 22, 33, 40, 61, 1, 70]
[71, 100, 102, 0, 1, 72, 22, 2, 53, 31, 22, 20, 71, 20, 32, 43, 1, 52, 33, 23, 62, 53, 40, 82, 51, 23, 91, 32, 91, 43, 21, 22, 30, 11, 30, 32, 72, 11, 43, 50, 22, 84, 52, 51, 11, 43, 83, 60, 42, 32]
[72, 41, 52, 1, 52, 50, 22, 33, 54, 1, 52, 32, 22, 50, 31, 30, 31, 50, 70, 50, 71, 10, 62, 62, 11, 1, 52, 32, 53, 60, 0, 12, 23, 80, 21, 32, 32, 62, 1, 21, 21, 22, 30, 70, 32, 12, 31, 71, 61, 32]
[23, 61, 72, 61, 22, 11, 60, 70, 30, 41, 22, 40, 72, 51, 43, 30, 32, 82, 53, 51, 30, 33, 20, 60, 60, 42, 80, 23, 12, 50, 10, 10, 90, 42, 61, 50, 52, 80, 32, 52, 0, 62, 83, 21, 71, 0, 42, 20, 50, 53]
[60, 71, 62, 60, 22, 50, 32, 31, 60, 61, 23, 22, 51, 82, 11, 20, 43, 41, 31, 1, 90, 90, 1, 22, 40, 40, 42, 22, 62, 31, 40, 21, 83, 31, 92, 61, 21, 31, 31, 42, 52, 70, 11, 23, 51, 52, 70, 40, 32, 61]
[81, 51, 31, 50, 51, 32, 50, 42, 21, 41, 42, 22, 61, 61, 32, 0, 0, 22, 53, 23, 72, 52, 42, 81, 20, 32, 10, 32, 43, 52, 32, 81, 63, 40, 71, 60, 40, 52, 92, 31, 41, 61, 42, 51, 32, 1, 0, 23, 73, 41]
[11, 50, 42, 22, 40, 21, 51, 70, 42, 62, 42, 30, 54, 33, 63, 11, 1, 12, 32, 21, 21, 13, 12, 80, 72, 80, 70, 42, 10, 43, 10, 50, 13, 70, 32, 30, 32, 22, 12, 12, 50, 70, 60, 41, 30, 41, 2, 21, 23, 62]
[23, 40, 30, 22, 0, 92, 100, 21, 31, 10, 1, 62, 40, 40, 21, 1, 50, 83, 51, 22, 12, 51, 42, 62, 50, 10, 40, 31, 30, 21, 62, 42, 22, 30, 10, 10, 52, 22, 3, 74, 0, 12, 52, 33, 21, 33, 60, 0, 21, 70]
[40, 40, 61, 51, 60, 43, 21, 60, 40, 30, 81, 1, 11, 42, 41, 71, 101, 70, 30, 41, 21, 31, 41, 20, 20, 20, 42, 30, 20, 71, 40, 23, 41, 20, 51, 12, 0, 11, 43, 41, 1, 33, 23, 33, 41, 40, 0, 2, 21, 41]
[62, 40, 31, 52, 30, 70, 92, 10, 32, 62, 50, 0, 41, 60, 70, 32, 40, 12, 40, 70, 72, 52, 20, 50, 41, 2, 23, 92, 30, 70, 32, 51, 22, 41, 12, 42, 50, 42, 22, 61, 32, 32, 33, 43, 50, 63, 60, 42, 32, 12]
[32, 70, 91, 1, 63, 22, 62, 43, 10, 22, 31, 51, 43, 51, 51, 21, 72, 22, 22, 50, 41, 40, 70, 23, 53, 42, 91, 22, 2, 32, 22, 13, 11, 12, 32, 52, 60, 41, 42, 1, 40, 41, 11, 23, 61, 1, 22, 31, 52, 23]
[30, 22, 60, 22, 2, 40, 72, 21, 82, 40, 73, 71, 0, 22, 52, 74, 51, 51, 80, 50, 80, 60, 70, 72, 31, 52, 51, 60, 31, 41, 31, 40, 52, 30, 41, 91, 22, 81, 32, 72, 74, 21, 62, 22, 11, 80, 72, 71, 42, 71]
[43, 22, 0, 22, 21, 72, 210, 30, 12, 82, 82, 22, 21, 51, 63, 0, 1, 10, 62, 0, 20, 32, 21, 21, 22, 22, 21, 90, 82, 60, 72, 31, 20, 32, 51, 61, 62, 51, 42, 70, 1, 51, 32, 12, 50, 11, 41, 0, 72, 51]
[42, 40, 20, 0, 10, 12, 51, 50, 94, 22, 61, 100, 30, 51, 22, 20, 72, 40, 32, 43, 22, 10, 12, 40, 30, 71, 70, 11, 21, 1, 50, 62, 50, 42, 22, 50, 21, 65, 2, 2, 41, 60, 50, 71, 70, 50, 42, 72, 51, 32]
[93, 13, 42, 51, 50, 20, 11, 52, 0, 32, 50, 41, 10, 31, 30, 3, 0, 11, 61, 32, 50, 41, 22, 111, 42, 32, 30, 22, 10, 10, 42, 42, 20, 50, 62, 60, 1, 32, 20, 0, 22, 61, 40, 30, 101, 62, 41, 21, 23, 11]
[63, 22, 21, 80, 22, 60, 32, 42, 61, 80, 22, 40, 42, 33, 22, 22, 2, 42, 42, 20, 41, 42, 62, 60, 52, 53, 52, 12, 91, 22, 2, 21, 43, 41, 70, 21, 80, 71, 12, 71, 1, 71, 51, 62, 70, 22, 43, 52, 80, 92]
[30, 33, 21, 22, 50, 61, 50, 60, 62, 61, 60, 31, 52, 32, 42, 50, 41, 40, 32, 51, 32, 40, 70, 21, 22, 83, 50, 71, 32, 13, 12, 51, 33, 71, 22, 53, 41, 62, 42, 50, 40, 33, 32, 42, 33, 31, 60, 72, 20, 70]
[60, 40, 50, 72, 30, 40, 51, 90, 33, 41, 42, 41, 41, 60, 61, 42, 90, 70, 61, 1, 52, 23, 44, 61, 51, 32, 11, 0, 12, 81, 71, 23, 40, 20, 20, 63, 52, 71, 50, 32, 50, 42, 43, 42, 32, 80, 13, 90, 71, 12]
[32, 80, 61, 44, 62, 21, 70, 41, 31, 20, 1, 20, 22, 22, 64, 33, 32, 22, 80, 92, 42, 70, 62, 81, 30, 80, 32, 60, 62, 62, 42, 10, 12, 21, 61, 22, 51, 21, 41, 33, 22, 41, 21, 30, 30, 30, 21, 11, 40, 81]
[62, 90, 62, 30, 43, 42, 41, 61, 0, 32, 41, 50, 71, 52, 60, 20, 50, 33, 21, 42, 64, 21, 61, 30, 70, 20, 70, 60, 32, 60, 20, 31, 12, 80, 43, 80, 41, 31, 20, 40, 43, 33, 30, 32, 61, 20, 12, 40, 21, 20]
[71, 50, 20, 42, 52, 22, 20, 30, 51, 52, 60, 32, 33, 42, 22, 20, 32, 70, 40, 22, 32, 32, 21, 81, 12, 41, 50, 41, 31, 11, 60, 21, 60, 62, 2, 42, 1, 20, 21, 21, 42, 40, 91, 32, 30, 50, 42, 23, 50, 71]
[62, 62, 0, 70, 41, 30, 22, 22, 60, 22, 33, 90, 52, 21, 61, 60, 61, 72, 32, 71, 40, 32, 62, 23, 32, 42, 62, 11, 43, 10, 22, 70, 53, 40, 12, 12, 50, 41, 90, 11, 43, 22, 21, 32, 90, 52, 40, 1, 22, 51]
[32, 31, 53, 51, 82, 72, 30, 91, 52, 12, 41, 40, 31, 51, 42, 60, 32, 63, 11, 22, 61, 31, 11, 50, 52, 1, 11, 70, 62, 32, 52, 21, 50, 31, 22, 50, 70, 72, 22, 32, 22, 51, 90, 62, 30, 83, 62, 73, 61, 33]
[91, 93, 33, 41, 100, 51, 32, 22, 63, 71, 62, 12, 21, 22, 1, 31, 20, 61, 32, 22, 21, 21, 22, 72, 20, 30, 23, 40, 21, 20, 53, 20, 22, 11, 60, 42, 51, 60, 61, 23, 32, 80, 62, 53, 51, 71, 41, 32, 42, 51]
[43, 101, 42, 21, 31, 50, 92, 80, 22, 50, 32, 60, 33, 20, 51, 42, 22, 31, 70, 72, 60, 42, 50, 71, 51, 32, 1, 21, 70, 80, 41, 50, 32, 30, 40, 42, 20, 2, 43, 60, 22, 23, 1, 51, 92, 12, 60, 42, 102, 73]
[1, 42, 0, 41, 23, 91, 40, 50, 60, 83, 90, 22, 22, 40, 83, 21, 41, 52, 53, 62, 80, 81, 12, 70, 62, 50, 62, 53, 42, 43, 30, 63, 40, 32, 71, 72, 42, 0, 40, 90, 72, 22, 20, 62, 80, 12, 22, 52, 81, 61]
[80, 11, 20, 42, 50, 0, 22, 22, 61, 43, 52, 70, 32, 20, 21, 63, 60, 22, 0, 0, 22, 42, 21, 30, 50, 42, 42, 1, 51, 42, 62, 20, 23, 30, 50, 81, 44, 33, 65, 42, 52, 33, 52, 11, 21, 61, 1, 80, 21, 101]
[42, 50, 100, 72, 61, 22, 50, 92, 31, 43, 11, 31, 80, 61, 22, 41, 41, 21, 21, 32, 1, 81, 10, 32, 61, 52, 53, 44, 60, 40, 42, 52, 30, 71, 71, 32, 71, 71, 100, 33, 70, 21, 62, 53, 0, 43, 71, 62, 22, 90]
[61, 32, 41, 12, 71, 33, 20, 12, 50, 22, 92, 13, 51, 61, 60, 21, 71, 23, 60, 60, 40, 40, 2, 0, 90, 22, 61, 40, 42, 44, 52, 31, 32, 21, 72, 21, 0, 31, 33, 42, 13, 40, 70, 1, 72, 20, 22, 20, 42, 11]
[32, 63, 11, 42, 12, 30, 40, 60, 51, 103, 50, 71, 21, 22, 12, 53, 60, 30, 31, 12, 32, 43, 22, 0, 30, 51, 32, 52, 81, 41, 22, 60, 42, 74, 12, 62, 42, 40, 60, 32, 32, 42, 22, 60, 32, 70, 20, 60, 52, 0]
[42, 12, 21, 22, 42, 32, 12, 50, 51, 32, 70, 70, 0, 52, 22, 32, 82, 50, 22, 70, 52, 50, 22, 82, 52, 52, 53, 21, 51, 11, 41, 60, 10, 20, 40, 40, 1, 32, 42, 32, 62, 40, 50, 30, 40, 60, 41, 11, 32, 80]
[42, 90, 43, 11, 32, 51, 32, 51, 42, 22, 42, 51, 50, 1, 60, 42, 11, 21, 92, 40, 71, 32, 61, 43, 50, 22, 62, 30, 12, 52, 41, 70, 80, 22, 90, 84, 60, 50, 94, 21, 22, 50, 90, 61, 30, 1, 72, 51, 40, 50]
[21, 50, 70, 21, 33, 33, 22, 42, 22, 51, 93, 32, 30, 32, 22, 22, 102, 51, 50, 40, 62, 31, 22, 60, 51, 21, 52, 92, 62, 70, 0, 50, 23, 82, 50, 21, 80, 52, 12, 22, 43, 31, 82, 32, 72, 32, 22, 60, 52, 31]
[22, 20, 42, 70, 12, 50, 32, 23, 21, 62, 31, 21, 22, 11, 32, 50, 0, 100, 11, 83, 12, 52, 31, 42, 71, 42, 50, 32, 22, 60, 42, 61, 61, 42, 61, 12, 62, 0, 61, 50, 32, 12, 52, 10, 11, 62, 61, 50, 52, 11]
[61, 31, 43, 10, 33, 62, 32, 52, 0, 43, 70, 50, 90, 11, 32, 62, 70, 70, 52, 62, 61, 73, 31, 31, 33, 81, 50, 12, 52, 33, 103, 13, 32, 42, 60, 21, 13, 60, 93, 21, 40, 41, 52, 51, 61, 12, 21, 32, 62, 62]
[53, 41, 83, 70, 40, 70, 43, 70, 22, 70, 83, 12, 32, 12, 32, 10, 22, 41, 72, 42, 63, 31, 72, 51, 12, 2, 41, 80, 80, 81, 62, 12, 22, 42, 22, 71, 31, 40, 70, 42, 70, 32, 0, 60, 32, 40, 12, 43, 31, 62]
[61, 51, 0, 33, 22, 50, 22, 81, 42, 1, 50, 20, 42, 50, 42, 22, 81, 2, 52, 70, 50, 61, 23, 32, 52, 52, 42, 60, 32, 42, 12, 32, 71, 12, 100, 72, 40, 20, 50, 43, 50, 23, 0, 50, 21, 32, 60, 60, 63, 12]
[51, 32, 41, 12, 50, 42, 0, 82, 31, 51, 87, 102, 0, 62, 31, 70, 32, 52, 22, 20, 30, 22, 81, 1, 102, 61, 51, 43, 42, 82, 21, 32, 41, 32, 41, 71, 51, 1, 80, 50, 41, 21, 30, 32, 33, 73, 20, 33, 41, 81]
[51, 21, 82, 50, 31, 32, 22, 32, 1, 60, 81, 40, 42, 20, 101, 91, 80, 70, 22, 81, 103, 52, 32, 22, 22, 61, 72, 42, 12, 40, 42, 22, 32, 22, 60, 0, 82, 53, 62, 22, 82, 54, 12, 50, 1, 32, 70, 22, 30, 63]
[41, 52, 33, 32, 83, 32, 61, 40, 50, 42, 52, 50, 51, 50, 73, 90, 92, 62, 20, 22, 0, 80, 0, 52, 61, 72, 12, 70, 41, 42, 10, 13, 42, 31, 20, 22, 20, 0, 52, 11, 53, 60, 22, 21, 42, 22, 52, 41, 10, 12]
[50, 70, 32, 33, 12, 21, 62, 71, 41, 10, 0, 30, 50, 42, 22, 70, 51, 72, 63, 43, 81, 30, 50, 60, 32, 31, 22, 81, 64, 40, 20, 43, 33, 22, 32, 80, 1, 62, 40, 32, 62, 13, 20, 42, 32, 21, 61, 32, 10, 11]
[41, 70, 11, 21, 72, 22, 40, 12, 72, 70, 10, 62, 62, 32, 32, 33, 22, 41, 60, 13, 72, 21, 60, 80, 11, 31, 62, 61, 0, 72, 0, 43, 50, 1, 34, 30, 12, 21, 21, 50, 32, 32, 1, 22, 71, 30, 72, 32, 62, 81]
[32, 51, 22, 1, 22, 50, 32, 31, 83, 22, 33, 32, 43, 33, 61, 23, 10, 52, 71, 0, 30, 70, 1, 30, 60, 3, 63, 11, 60, 0, 33, 10, 30, 51, 61, 21, 63, 92, 52, 80, 22, 53, 42, 83, 32, 32, 80, 61, 42, 22]
[11, 62, 32, 60, 52, 40, 72, 70, 30, 53, 33, 22, 42, 51, 62, 21, 41, 32, 61, 43, 10, 61, 52, 1, 43, 42, 31, 0, 60, 23, 13, 20, 62, 51, 50, 42, 32, 10, 41, 60, 70, 43, 10, 41, 70, 62, 81, 62, 22, 41]
[50, 22, 91, 32, 73, 72, 40, 53, 72, 22, 41, 22, 31, 22, 53, 62, 61, 61, 20, 70, 81, 72, 42, 52, 62, 1, 70, 80, 83, 40, 43, 30, 12, 32, 81, 0, 62, 52, 1, 70, 82, 42, 0, 12, 91, 32, 44, 62, 22, 64]
[73, 43, 32, 42, 64, 21, 74, 32, 32, 70, 10, 60, 32, 0, 42, 32, 53, 62, 13, 32, 101, 72, 71, 62, 93, 60, 32, 2, 62, 11, 32, 30, 51, 50, 40, 12, 20, 53, 73, 1, 11, 32, 41, 32, 51, 12, 32, 90, 70, 32]
[61, 72, 51, 34, 92, 42, 52, 42, 32, 12, 22, 60, 51, 82, 101, 70, 33, 52, 22, 100, 32, 32, 13, 1, 90, 40, 53, 63, 32, 83, 90, 70, 43, 11, 60, 82, 40, 82, 70, 52, 53, 74, 51, 20, 70, 70, 80, 60, 81, 42]
[52, 50, 52, 32, 10, 72, 33, 32, 51, 52, 32, 81, 60, 32, 12, 42, 41, 60, 83, 50, 22, 22, 33, 22, 42, 22, 72, 31, 61, 42, 42, 23, 61, 52, 71, 70, 50, 90, 42, 20, 51, 32, 32, 22, 40, 42, 52, 101, 60, 2]
[71, 22, 0, 80, 22, 71, 43, 70, 42, 72, 91, 60, 72, 73, 40, 42, 52, 81, 32, 42, 23, 52, 62, 82, 0, 1, 44, 42, 20, 32, 53, 62, 23, 71, 30, 1, 52, 50, 80, 72, 11, 51, 71, 41, 41, 52, 62, 62, 40, 52]
[51, 0, 23, 50, 22, 71, 40, 22, 70, 63, 22, 30, 22, 51, 73, 62, 43, 53, 40, 52, 51, 22, 83, 63, 43, 22, 12, 51, 70, 53, 72, 10, 52, 11, 81, 43, 61, 32, 63, 54, 72, 53, 61, 61, 43, 42, 30, 52, 42, 22]
[91, 22, 61, 72, 42, 12, 51, 72, 50, 70, 60, 33, 61, 32, 53, 90, 40, 32, 41, 61, 0, 50, 12, 52, 41, 21, 60, 51, 53, 32, 32, 101, 63, 30, 60, 72, 52, 1, 52, 80, 44, 52, 52, 61, 22, 70, 23, 62, 42, 102]
[20, 91, 33, 42, 70, 90, 51, 71, 50, 52, 60, 91, 42, 22, 32, 70, 60, 51, 93, 42, 22, 71, 72, 61, 80, 42, 70, 62, 32, 50, 51, 60, 1, 31, 30, 71, 32, 63, 21, 72, 61, 30, 41, 43, 71, 30, 42, 90, 23, 71]
[41, 10, 22, 42, 60, 40, 22, 42, 61, 21, 32, 1, 81, 33, 40, 100, 32, 62, 22, 22, 12, 23, 70, 63, 1, 100, 60, 12, 50, 23, 22, 81, 52, 62, 72, 100, 43, 52, 63, 73, 82, 12, 22, 72, 33, 60, 70, 42, 60, 80]
[101, 71, 11, 22, 20, 22, 22, 80, 22, 42, 71, 1, 22, 81, 71, 30, 50, 22, 72, 70, 82, 11, 0, 50, 63, 23, 42, 10, 71, 90, 22, 22, 92, 2, 42, 61, 72, 40, 50, 62, 34, 52, 22, 70, 52, 52, 43, 71, 72, 42]
[22, 50, 71, 12, 42, 43, 32, 63, 75, 63, 50, 62, 21, 52, 10, 92, 53, 22, 32, 0, 33, 80, 42, 42, 70, 33, 42, 71, 22, 22, 32, 61, 52, 70, 43, 70, 33, 73, 80, 42, 50, 32, 83, 91, 32, 71, 82, 73, 62, 21]
[80, 61, 40, 60, 50, 51, 60, 0, 52, 22, 12, 11, 23, 64, 102, 72, 32, 51, 22, 53, 52, 70, 53, 30, 60, 40, 62, 0, 70, 70, 41, 52, 62, 22, 33, 22, 82, 20, 71, 60, 93, 81, 0, 42, 61, 62, 80, 1, 80, 42]
[54, 1, 42, 32, 40, 32, 42, 32, 41, 80, 22, 71, 61, 32, 51, 70, 72, 12, 73, 92, 90, 43, 90, 32, 23, 60, 61, 51, 44, 60, 61, 52, 20, 53, 43, 72, 73, 53, 32, 52, 42, 0, 12, 82, 90, 73, 100, 62, 61, 81]
[81, 41, 42, 12, 62, 1, 31, 12, 101, 71, 42, 62, 62, 22, 53, 72, 60, 83, 74, 33, 72, 55, 80, 60, 41, 12, 72, 22, 50, 91, 70, 62, 32, 72, 61, 50, 22, 22, 41, 41, 63, 41, 33, 62, 13, 0, 42, 30, 82, 50]
