[51, 50, 11, 2, 50, 1, 41, 32, 62, 10, 41, 30, 40, 71, 42, 21, 40, 42, 20, 30]
[10, 41, 31, 0, 30, 21, 41, 51, 30, 32, 22, 51, 22, 22, 50, 40, 31, 0, 41, 31]
[10, 40, 20, 40, 11, 40, 1, 50, 50, 1, 30, 10, 20, 62, 20, 22, 41, 41, 21, 20]
[53, 22, 0, 30, 31, 30, 0, 31, 40, 10, 40, 50, 41, 21, 30, 32, 101, 20, 50, 31]
[30, 40, 41, 22, 20, 20, 11, 42, 40, 21, 11, 41, 21, 21, 30, 40, 52, 30, 40, 51]
[10, 20, 0, 12, 0, 30, 61, 10, 22, 21, 31, 50, 10, 50, 31, 21, 31, 61, 22, 52]
[22, 11, 22, 11, 21, 50, 40, 12, 30, 30, 20, 32, 11, 21, 42, 20, 31, 50, 50, 20]
[31, 31, 50, 41, 0, 51, 30, 31, 30, 11, 32, 31, 30, 21, 10, 1, 42, 30, 0, 60]
[30, 50, 20, 60, 50, 51, 22, 11, 22, 80, 12, 42, 21, 22, 41, 40, 20, 21, 1, 40]
[30, 30, 31, 51, 0, 41, 32, 43, 10, 1, 40, 60, 11, 30, 30, 40, 41, 30, 42, 20]
[21, 32, 21, 32, 21, 31, 20, 50, 12, 62, 21, 20, 41, 20, 10, 30, 31, 11, 31, 20]
[31, 10, 41, 21, 41, 31, 41, 21, 41, 10, 11, 50, 22, 41, 11, 31, 11, 41, 22, 52]
[42, 41, 31, 22, 63, 40, 31, 61, 40, 43, 33, 21, 41, 10, 0, 40, 0, 10, 30, 31]
[20, 30, 30, 30, 11, 11, 10, 50, 32, 30, 81, 31, 1, 50, 42, 30, 20, 20, 30, 50]
[31, 40, 53, 42, 10, 21, 34, 51, 11, 1, 21, 60, 50, 10, 41, 32, 60, 20, 20, 41]
[50, 21, 31, 50, 20, 30, 40, 40, 31, 10, 1, 11, 40, 1, 31, 32, 40, 20, 30, 31]
[51, 31, 60, 32, 50, 32, 20, 33, 30, 10, 30, 21, 10, 31, 11, 1, 10, 21, 21, 21]
[30, 50, 31, 22, 31, 21, 61, 21, 30, 50, 61, 60, 11, 10, 60, 12, 10, 20, 51, 50]
[21, 41, 50, 40, 42, 40, 50, 50, 1, 22, 42, 30, 60, 41, 33, 11, 20, 20, 42, 51]
[41, 60, 11, 41, 0, 12, 21, 40, 61, 10, 22, 21, 31, 54, 21, 43, 22, 52, 20, 20]
[50, 42, 11, 20, 0, 32, 21, 50, 31, 1, 1, 54, 41, 51, 0, 20, 12, 10, 52, 42]
[41, 10, 31, 1, 10, 51, 40, 12, 61, 11, 30, 0, 10, 21, 12, 32, 42, 30, 43, 60]
[11, 11, 52, 21, 50, 41, 40, 20, 30, 12, 51, 21, 11, 10, 41, 11, 10, 20, 32, 22]
[10, 60, 10, 41, 21, 41, 40, 40, 21, 11, 22, 41, 33, 20, 40, 52, 40, 12, 41, 20]
[11, 51, 40, 30, 20, 42, 1, 32, 50, 11, 50, 30, 32, 41, 30, 50, 51, 31, 61, 21]
[31, 30, 0, 1, 32, 20, 40, 20, 41, 30, 31, 20, 21, 1, 30, 52, 20, 10, 40, 31]
[42, 22, 60, 40, 32, 1, 40, 10, 41, 52, 40, 20, 61, 22, 40, 31, 11, 20, 41, 30]
[41, 40, 40, 61, 60, 11, 20, 41, 62, 10, 20, 52, 71, 20, 32, 30, 41, 30, 1, 11]
[11, 11, 11, 11, 11, 54, 31, 21, 90, 50, 32, 0, 41, 30, 21, 30, 31, 22, 51, 12]
[40, 52, 42, 32, 20, 10, 1, 51, 21, 30, 70, 41, 61, 22, 60, 30, 20, 11, 30, 40]
[20, 40, 20, 20, 10, 11, 52, 30, 32, 11, 11, 20, 32, 31, 30, 41, 50, 31, 55, 1]
[33, 30, 21, 42, 62, 31, 52, 32, 30, 63, 30, 21, 10, 31, 21, 60, 21, 31, 31, 53]
[31, 30, 21, 80, 0, 50, 41, 50, 50, 73, 21, 42, 31, 31, 52, 22, 30, 43, 21, 40]
[10, 1, 30, 11, 40, 30, 20, 50, 62, 10, 62, 61, 32, 31, 21, 51, 51, 40, 0, 11]
[41, 62, 31, 11, 31, 20, 40, 40, 21, 2, 61, 11, 21, 31, 10, 11, 20, 40, 52, 31]
[10, 31, 20, 41, 30, 40, 1, 40, 62, 1, 40, 32, 40, 31, 50, 31, 20, 63, 31, 30]
[40, 11, 31, 21, 0, 30, 32, 31, 51, 61, 72, 10, 21, 42, 31, 41, 30, 11, 11, 62]
[32, 20, 41, 32, 21, 53, 10, 20, 72, 10, 10, 31, 41, 30, 42, 60, 31, 42, 10, 31]
[11, 30, 53, 33, 41, 33, 40, 32, 31, 21, 31, 53, 52, 20, 11, 32, 61, 30, 20, 31]
[20, 20, 41, 31, 10, 53, 82, 60, 31, 11, 21, 11, 1, 21, 41, 11, 10, 30, 41, 40]
[21, 30, 50, 31, 1, 31, 1, 22, 31, 42, 30, 10, 31, 31, 21, 22, 21, 30, 30, 51]
[10, 21, 20, 62, 43, 40, 43, 41, 12, 41, 1, 20, 40, 40, 42, 81, 11, 52, 11, 22]
[42, 12, 30, 10, 12, 31, 11, 40, 40, 0, 1, 20, 42, 51, 41, 40, 30, 50, 32, 20]
[10, 41, 20, 40, 40, 41, 21, 41, 71, 20, 20, 51, 12, 2, 40, 30, 20, 63, 61, 41]
[1, 0, 33, 41, 50, 20, 10, 11, 30, 21, 1, 53, 41, 0, 51, 33, 72, 41, 21, 41]
[42, 32, 51, 20, 72, 31, 42, 40, 31, 50, 43, 22, 41, 53, 40, 11, 20, 11, 50, 51]
[12, 61, 61, 20, 31, 21, 20, 50, 10, 11, 52, 53, 10, 42, 51, 51, 40, 20, 40, 31]
[11, 54, 50, 1, 20, 2, 21, 30, 10, 0, 31, 11, 11, 20, 63, 30, 10, 30, 21, 21]
[62, 0, 31, 40, 51, 11, 41, 1, 52, 40, 11, 1, 11, 30, 10, 20, 20, 60, 42, 41]
[10, 31, 10, 30, 21, 2, 30, 42, 31, 54, 50, 51, 22, 32, 61, 42, 21, 40, 20, 31]
[0, 10, 51, 20, 30, 0, 21, 50, 52, 0, 11, 10, 12, 22, 40, 42, 21, 60, 51, 32]
[10, 52, 40, 30, 50, 41, 10, 30, 92, 32, 41, 30, 30, 62, 20, 21, 11, 70, 10, 10]
[1, 23, 32, 22, 22, 41, 30, 42, 42, 21, 51, 52, 50, 32, 20, 32, 24, 30, 32, 30]
[40, 60, 41, 10, 22, 20, 53, 50, 63, 10, 42, 42, 21, 41, 42, 72, 32, 52, 43, 40]
[83, 40, 21, 32, 11, 31, 0, 50, 21, 0, 11, 21, 51, 23, 10, 51, 11, 30, 32, 32]
[83, 41, 22, 20, 10, 11, 33, 20, 31, 30, 11, 31, 31, 51, 54, 20, 44, 0, 0, 40]
[52, 10, 40, 20, 20, 44, 11, 43, 41, 30, 51, 40, 60, 30, 30, 40, 11, 22, 10, 10]
[21, 30, 21, 70, 41, 41, 0, 10, 21, 41, 10, 31, 42, 0, 0, 1, 30, 20, 50, 52]
[40, 21, 21, 30, 60, 0, 20, 31, 1, 33, 31, 50, 31, 20, 20, 0, 31, 12, 50, 21]
[11, 20, 40, 11, 43, 42, 12, 0, 60, 10, 72, 41, 31, 51, 0, 1, 41, 10, 22, 42]
[41, 60, 40, 61, 22, 30, 71, 40, 1, 11, 11, 50, 41, 40, 30, 10, 22, 60, 40, 30]
[41, 0, 0, 20, 21, 20, 20, 31, 51, 41, 10, 21, 33, 22, 41, 10, 10, 0, 10, 30]
[40, 21, 11, 30, 31, 51, 61, 40, 31, 42, 11, 72, 33, 0, 51, 31, 0, 81, 43, 41]
[11, 40, 12, 32, 50, 21, 40, 41, 61, 40, 40, 30, 10, 20, 42, 33, 31, 32, 31, 50]
[30, 40, 20, 21, 40, 30, 30, 41, 40, 23, 60, 0, 20, 53, 21, 64, 64, 40, 12, 0]
[42, 30, 31, 32, 1, 41, 11, 11, 20, 1, 40, 40, 44, 11, 1, 41, 50, 64, 11, 11]
[50, 41, 21, 10, 22, 20, 0, 54, 10, 40, 21, 21, 20, 11, 31, 30, 32, 10, 21, 10]
[20, 10, 31, 21, 10, 11, 20, 41, 60, 1, 50, 21, 11, 40, 31, 12, 21, 50, 31, 20]
[31, 21, 30, 30, 0, 41, 10, 0, 31, 11, 0, 11, 30, 61, 20, 10, 52, 10, 11, 31]
[20, 10, 11, 0, 10, 60, 20, 0, 31, 1, 20, 20, 32, 10, 11, 30, 20, 0, 31, 10]
[21, 52, 21, 41, 50, 40, 0, 24, 30, 21, 30, 10, 40, 32, 30, 41, 30, 30, 30, 30]
[51, 32, 10, 10, 42, 31, 51, 20, 1, 10, 63, 21, 22, 33, 20, 30, 41, 30, 32, 21]
[53, 10, 40, 21, 31, 61, 43, 20, 20, 35, 21, 10, 30, 30, 30, 21, 30, 33, 10, 20]
[0, 20, 90, 32, 60, 11, 50, 0, 40, 22, 10, 51, 31, 41, 22, 33, 32, 20, 0, 10]
[50, 12, 20, 41, 20, 0, 22, 20, 52, 32, 12, 60, 61, 21, 21, 20, 10, 31, 51, 1]
[40, 0, 22, 30, 31, 10, 21, 11, 10, 0, 31, 31, 11, 31, 30, 41, 30, 30, 21, 10]
[31, 11, 52, 51, 21, 41, 42, 30, 44, 11, 42, 10, 20, 10, 40, 22, 41, 30, 31, 10]
[21, 32, 10, 40, 30, 31, 41, 32, 31, 10, 31, 52, 10, 22, 41, 50, 50, 20, 21, 20]
[1, 62, 10, 21, 21, 30, 33, 11, 32, 30, 30, 30, 41, 41, 33, 42, 31, 1, 30, 0]
[21, 54, 11, 42, 40, 22, 0, 31, 32, 0, 10, 12, 1, 1, 10, 21, 61, 10, 20, 1]
[40, 0, 20, 21, 10, 0, 1, 10, 43, 1, 21, 11, 10, 30, 83, 0, 31, 0, 21, 43]
[20, 42, 40, 1, 42, 30, 10, 51, 32, 31, 51, 41, 20, 11, 52, 11, 30, 30, 11, 30]
[41, 32, 32, 51, 30, 10, 20, 0, 30, 32, 52, 50, 41, 42, 20, 61, 33, 12, 40, 42]
[22, 11, 2, 40, 41, 50, 61, 41, 50, 1, 20, 41, 21, 11, 31, 40, 41, 20, 30, 31]
[22, 30, 30, 20, 21, 30, 31, 21, 21, 50, 31, 72, 30, 41, 11, 40, 0, 51, 1, 50]
[41, 21, 20, 61, 34, 51, 10, 51, 11, 21, 10, 21, 40, 21, 31, 20, 42, 40, 31, 40]
[60, 0, 31, 10, 31, 43, 21, 21, 22, 0, 10, 12, 23, 42, 32, 51, 0, 0, 22, 23]
[10, 30, 10, 51, 51, 33, 43, 30, 11, 51, 22, 52, 32, 21, 10, 60, 0, 71, 30, 0]
[0, 33, 31, 72, 50, 52, 21, 40, 21, 40, 30, 51, 31, 10, 31, 23, 40, 40, 60, 33]
[21, 0, 40, 20, 10, 31, 21, 31, 21, 11, 21, 10, 30, 50, 32, 30, 60, 21, 51, 53]
[31, 62, 60, 32, 11, 30, 52, 11, 43, 10, 32, 50, 32, 40, 20, 41, 31, 10, 31, 0]
[10, 1, 31, 40, 64, 21, 21, 20, 10, 31, 3, 10, 21, 21, 31, 70, 31, 30, 40, 62]
[21, 20, 43, 0, 53, 61, 31, 30, 11, 20, 40, 2, 1, 0, 21, 11, 32, 32, 11, 0]
[21, 22, 30, 43, 21, 10, 10, 42, 31, 41, 10, 31, 10, 32, 20, 10, 11, 40, 10, 62]
[20, 60, 50, 10, 20, 31, 1, 71, 53, 20, 1, 41, 31, 30, 21, 42, 41, 33, 31, 20]
[32, 31, 1, 30, 30, 31, 61, 60, 10, 41, 40, 10, 22, 11, 22, 22, 20, 50, 12, 32]
[41, 30, 41, 54, 11, 10, 0, 31, 33, 60, 31, 41, 41, 11, 40, 20, 30, 51, 23, 52]
[33, 30, 51, 32, 20, 50, 20, 60, 32, 21, 31, 0, 62, 31, 10, 30, 10, 71, 40, 40]
[10, 21, 62, 40, 10, 51, 41, 30, 21, 10, 1, 20, 11, 21, 20, 61, 2, 50, 11, 40]
[40, 21, 32, 10, 33, 30, 30, 1, 21, 21, 31, 41, 10, 41, 11, 51, 40, 40, 11, 62]
[60, 10, 40, 1, 61, 11, 40, 21, 41, 33, 10, 1, 0, 11, 31, 10, 31, 22, 0, 40]
[62, 2, 50, 10, 10, 41, 1, 31, 40, 52, 21, 30, 60, 22, 40, 11, 32, 21, 10, 1]
[22, 10, 20, 41, 11, 52, 33, 10, 30, 31, 61, 34, 30, 11, 41, 44, 51, 43, 51, 10]
[30, 50, 1, 50, 42, 22, 41, 12, 10, 30, 10, 22, 11, 51, 23, 10, 42, 40, 11, 51]
[1, 21, 20, 81, 10, 31, 52, 61, 32, 0, 40, 33, 31, 30, 30, 12, 70, 42, 32, 42]
[31, 10, 44, 30, 61, 31, 12, 41, 0, 71, 30, 11, 32, 32, 31, 10, 33, 41, 52, 32]
[21, 10, 1, 92, 2, 11, 22, 22, 21, 0, 61, 50, 40, 11, 22, 31, 51, 10, 11, 44]
[31, 30, 0, 30, 72, 11, 1, 31, 0, 32, 43, 50, 50, 31, 31, 20, 21, 11, 11, 42]
[10, 60, 60, 10, 30, 31, 40, 31, 21, 21, 20, 41, 10, 10, 22, 10, 62, 40, 51, 30]
[22, 10, 30, 31, 20, 10, 41, 0, 50, 31, 21, 50, 32, 32, 11, 51, 11, 1, 32, 20]
[21, 42, 0, 11, 41, 30, 1, 1, 71, 2, 20, 50, 63, 42, 41, 10, 32, 50, 22, 21]
[22, 10, 0, 30, 30, 32, 20, 61, 32, 61, 40, 40, 51, 21, 32, 41, 10, 11, 1, 1]
[60, 32, 60, 10, 31, 41, 20, 0, 20, 42, 32, 11, 30, 41, 52, 30, 11, 11, 0, 42]
[63, 31, 41, 20, 0, 61, 40, 0, 50, 42, 91, 60, 32, 0, 0, 10, 31, 42, 11, 21]
[20, 40, 60, 0, 11, 52, 11, 1, 61, 20, 22, 21, 21, 20, 0, 42, 10, 54, 21, 20]
[30, 0, 0, 10, 70, 22, 1, 21, 30, 40, 11, 71, 52, 21, 42, 51, 22, 41, 42, 42]
[0, 11, 30, 41, 0, 50, 11, 30, 51, 11, 11, 31, 21, 21, 0, 22, 20, 11, 22, 70]
[62, 20, 50, 31, 11, 32, 30, 40, 10, 32, 22, 12, 31, 20, 32, 20, 32, 10, 0, 22]
[21, 10, 11, 10, 30, 40, 60, 20, 61, 40, 40, 11, 1, 20, 41, 50, 20, 31, 11, 21]
[32, 11, 20, 41, 2, 21, 42, 21, 0, 52, 21, 10, 11, 21, 40, 10, 31, 60, 30, 20]
[30, 41, 10, 31, 22, 30, 11, 40, 10, 61, 21, 31, 1, 11, 21, 30, 52, 40, 41, 60]
[81, 61, 30, 70, 10, 40, 31, 61, 11, 10, 41, 40, 10, 61, 40, 0, 31, 11, 21, 54]
[11, 20, 32, 31, 1, 40, 30, 32, 32, 10, 10, 1, 30, 12, 21, 1, 10, 12, 32, 11]
[51, 33, 40, 52, 0, 11, 21, 81, 21, 33, 1, 41, 40, 51, 20, 10, 32, 20, 22, 10]
[40, 21, 10, 42, 40, 30, 60, 63, 20, 41, 40, 20, 22, 22, 10, 41, 11, 20, 30, 12]
[10, 0, 21, 41, 41, 51, 50, 71, 21, 40, 10, 32, 51, 10, 0, 32, 30, 40, 10, 22]
[20, 20, 50, 20, 50, 20, 50, 10, 62, 2, 20, 20, 11, 42, 30, 10, 20, 32, 13, 11]
[20, 42, 52, 21, 10, 62, 41, 31, 30, 52, 60, 21, 20, 30, 10, 11, 22, 10, 50, 20]
[1, 30, 31, 2, 30, 40, 1, 30, 10, 40, 32, 22, 0, 32, 2, 32, 51, 30, 0, 10]
[11, 21, 0, 30, 11, 10, 50, 0, 1, 30, 40, 1, 10, 21, 10, 50, 30, 32, 21, 10]
[41, 60, 42, 81, 42, 11, 32, 22, 51, 1, 20, 30, 0, 31, 21, 41, 51, 20, 3, 33]
[30, 10, 20, 51, 20, 31, 0, 42, 42, 40, 10, 31, 1, 70, 31, 70, 30, 50, 32, 50]
[50, 20, 0, 51, 11, 30, 30, 30, 31, 41, 1, 22, 30, 41, 30, 21, 21, 10, 30, 40]
[30, 31, 10, 45, 22, 10, 32, 20, 20, 0, 1, 30, 0, 40, 30, 10, 31, 21, 11, 1]
[30, 41, 21, 32, 30, 32, 31, 21, 51, 30, 22, 10, 32, 21, 62, 21, 41, 31, 20, 21]
[11, 22, 41, 0, 50, 40, 20, 0, 21, 30, 31, 40, 11, 20, 51, 21, 53, 40, 33, 52]
[44, 32, 20, 30, 10, 20, 51, 43, 60, 42, 40, 21, 20, 30, 42, 20, 71, 22, 10, 50]
[32, 62, 21, 11, 22, 42, 10, 21, 10, 41, 20, 50, 32, 0, 20, 31, 30, 31, 10, 12]
[0, 0, 10, 22, 30, 31, 0, 52, 20, 33, 32, 61, 10, 60, 32, 1, 32, 32, 20, 22]
[10, 0, 62, 52, 12, 40, 21, 20, 22, 30, 50, 0, 21, 30, 23, 33, 0, 23, 30, 20]
[0, 21, 31, 31, 50, 21, 32, 32, 41, 32, 32, 22, 1, 10, 40, 40, 10, 11, 22, 41]
[10, 0, 40, 30, 10, 41, 50, 11, 22, 52, 22, 10, 10, 10, 31, 11, 11, 21, 30, 50]
[11, 22, 20, 44, 70, 43, 12, 11, 42, 12, 40, 31, 41, 51, 42, 50, 41, 10, 20, 22]
[52, 52, 32, 1, 11, 51, 31, 52, 62, 52, 40, 50, 31, 50, 31, 11, 10, 51, 41, 30]
[40, 0, 10, 11, 60, 60, 12, 41, 60, 10, 11, 11, 21, 22, 45, 10, 51, 40, 21, 50]
[30, 30, 32, 31, 52, 30, 60, 51, 21, 42, 41, 22, 0, 10, 62, 20, 40, 32, 44, 50]
[41, 10, 10, 20, 20, 10, 20, 31, 0, 10, 10, 42, 70, 11, 13, 30, 11, 11, 11, 20]
[20, 30, 30, 21, 10, 11, 41, 11, 40, 33, 22, 31, 50, 21, 32, 0, 31, 40, 32, 0]
[10, 32, 10, 30, 21, 30, 10, 62, 42, 40, 11, 20, 40, 40, 10, 32, 21, 10, 12, 0]
[60, 82, 21, 31, 41, 21, 0, 11, 2, 32, 42, 11, 10, 11, 40, 1, 41, 10, 31, 32]
[51, 41, 11, 22, 10, 41, 50, 12, 0, 21, 22, 71, 10, 11, 80, 21, 51, 43, 32, 31]
[31, 21, 51, 31, 32, 52, 10, 32, 42, 0, 0, 50, 51, 10, 32, 41, 31, 21, 52, 51]
[43, 51, 22, 11, 11, 10, 11, 10, 20, 61, 42, 11, 32, 22, 10, 60, 31, 22, 30, 22]
[1, 31, 22, 10, 32, 51, 51, 60, 20, 40, 20, 52, 22, 30, 60, 12, 50, 20, 21, 20]
[42, 0, 51, 51, 51, 21, 11, 21, 31, 41, 41, 32, 51, 76, 41, 22, 31, 30, 43, 60]
[50, 40, 20, 31, 1, 31, 51, 21, 62, 81, 52, 0, 75, 43, 61, 60, 21, 0, 20, 42]
[61, 50, 32, 0, 32, 22, 0, 21, 52, 0, 21, 43, 33, 21, 61, 42, 51, 10, 32, 40]
[0, 53, 50, 30, 0, 62, 10, 55, 32, 41, 10, 31, 40, 31, 41, 50, 95, 21, 62, 30]
[23, 64, 41, 43, 21, 21, 21, 1, 31, 41, 41, 10, 20, 21, 60, 30, 30, 23, 62, 31]
[92, 20, 30, 54, 20, 10, 11, 41, 51, 21, 42, 40, 31, 52, 61, 10, 41, 10, 31, 31]
[12, 22, 41, 30, 52, 61, 21, 51, 30, 20, 52, 40, 54, 90, 52, 1, 72, 31, 30, 11]
[53, 62, 10, 10, 72, 30, 12, 10, 10, 61, 20, 31, 53, 21, 53, 40, 40, 22, 50, 20]
[60, 20, 62, 31, 43, 10, 31, 41, 51, 31, 42, 10, 21, 31, 10, 33, 0, 30, 0, 42]
[0, 22, 22, 42, 60, 71, 21, 71, 31, 20, 0, 33, 41, 11, 30, 12, 22, 42, 52, 54]
[10, 21, 0, 30, 10, 62, 51, 30, 52, 60, 45, 2, 20, 50, 0, 42, 10, 20, 52, 50]
[32, 31, 54, 12, 43, 31, 52, 31, 1, 20, 42, 72, 52, 20, 32, 44, 11, 0, 0, 41]
[11, 42, 63, 74, 21, 53, 50, 2, 32, 20, 11, 92, 11, 31, 54, 31, 50, 33, 10, 31]
[50, 21, 41, 12, 52, 52, 41, 50, 30, 32, 61, 10, 41, 10, 32, 31, 31, 22, 43, 20]
[40, 34, 52, 0, 11, 22, 63, 31, 21, 41, 10, 20, 52, 31, 40, 30, 31, 53, 53, 53]
[52, 51, 52, 31, 41, 0, 2, 31, 64, 50, 10, 52, 60, 32, 20, 0, 20, 10, 72, 50]
[52, 32, 41, 42, 42, 11, 51, 52, 41, 42, 42, 31, 30, 42, 52, 51, 23, 40, 44, 41]
[51, 54, 31, 10, 54, 43, 30, 33, 41, 11, 33, 53, 60, 11, 44, 40, 43, 61, 34, 10]
[41, 21, 64, 10, 12, 31, 31, 1, 31, 42, 41, 20, 20, 21, 71, 63, 32, 11, 31, 33]
[22, 21, 50, 61, 30, 10, 62, 42, 12, 41, 30, 11, 42, 53, 10, 42, 12, 30, 21, 0]
[22, 41, 42, 31, 11, 21, 50, 52, 10, 43, 33, 21, 0, 50, 10, 72, 21, 74, 30, 72]
[1, 10, 52, 72, 11, 33, 30, 30, 21, 21, 41, 11, 63, 41, 22, 41, 21, 63, 32, 11]
[30, 30, 22, 31, 11, 81, 84, 21, 31, 72, 42, 21, 33, 32, 20, 10, 20, 11, 32, 55]
[10, 42, 53, 23, 70, 52, 30, 0, 31, 20, 11, 12, 31, 34, 41, 1, 21, 41, 21, 22]
[43, 21, 23, 70, 10, 42, 10, 41, 42, 31, 20, 71, 30, 61, 63, 33, 41, 81, 52, 32]
[20, 10, 20, 41, 61, 71, 32, 40, 52, 53, 41, 1, 11, 53, 30, 42, 0, 10, 63, 0]
[41, 50, 52, 32, 43, 32, 11, 42, 20, 11, 30, 51, 42, 0, 53, 62, 60, 21, 40, 21]
[0, 62, 41, 32, 30, 42, 30, 30, 42, 85, 42, 23, 40, 20, 73, 91, 30, 41, 20, 21]
[70, 53, 32, 21, 52, 62, 32, 41, 20, 10, 21, 42, 42, 40, 10, 41, 10, 11, 50, 50]
[52, 64, 21, 43, 40, 11, 31, 41, 21, 64, 10, 10, 10, 42, 22, 60, 21, 66, 71, 91]
[21, 22, 21, 23, 31, 33, 61, 42, 44, 51, 43, 52, 32, 10, 43, 40, 31, 33, 20, 31]
[71, 32, 54, 31, 0, 41, 31, 31, 33, 63, 31, 31, 11, 20, 22, 33, 21, 51, 21, 42]
[53, 40, 13, 12, 11, 41, 31, 53, 63, 33, 31, 40, 70, 31, 44, 31, 73, 54, 73, 43]
[42, 53, 12, 30, 31, 50, 61, 21, 42, 62, 62, 10, 20, 40, 11, 31, 20, 12, 41, 0]
[63, 40, 21, 31, 41, 22, 20, 53, 21, 85, 11, 0, 10, 51, 44, 40, 13, 40, 21, 84]
[43, 64, 31, 41, 42, 21, 31, 53, 32, 10, 11, 1, 10, 64, 82, 44, 50, 31, 11, 31]
[42, 20, 60, 21, 73, 1, 0, 10, 40, 62, 21, 72, 63, 10, 33, 30, 33, 21, 63, 20]
[20, 45, 42, 10, 31, 64, 32, 62, 61, 41, 50, 10, 42, 41, 30, 0, 11, 70, 61, 65]
[54, 10, 61, 30, 61, 43, 0, 10, 52, 10, 20, 31, 82, 43, 11, 20, 53, 32, 51, 72]
[21, 70, 40, 20, 51, 81, 53, 1, 22, 42, 63, 54, 23, 44, 62, 0, 40, 61, 32, 55]
[1, 31, 41, 51, 30, 21, 82, 51, 0, 42, 51, 41, 32, 20, 10, 40, 20, 21, 51, 41]
[50, 30, 60, 32, 42, 31, 10, 31, 30, 31, 10, 21, 43, 21, 11, 42, 40, 11, 21, 42]
[43, 63, 53, 1, 44, 60, 11, 11, 54, 10, 42, 43, 64, 62, 42, 56, 40, 50, 22, 32]
[21, 11, 61, 10, 33, 62, 46, 10, 40, 30, 30, 32, 63, 62, 21, 22, 52, 54, 41, 51]
[73, 31, 30, 32, 23, 20, 54, 41, 55, 41, 72, 11, 52, 53, 41, 50, 40, 20, 31, 62]
[21, 61, 51, 41, 64, 50, 40, 21, 30, 23, 50, 55, 32, 22, 72, 30, 10, 30, 32, 61]
[31, 51, 11, 34, 72, 82, 51, 20, 61, 42, 61, 43, 42, 61, 32, 51, 63, 62, 0, 32]
[24, 71, 21, 72, 64, 22, 21, 12, 53, 31, 32, 21, 20, 42, 82, 54, 63, 53, 31, 10]
[20, 10, 52, 33, 31, 10, 10, 51, 42, 20, 32, 50, 42, 52, 72, 61, 63, 20, 41, 31]
[51, 32, 30, 41, 20, 30, 21, 43, 61, 20, 11, 22, 62, 40, 11, 20, 21, 21, 20, 50]
[43, 41, 42, 33, 30, 51, 42, 11, 31, 43, 74, 83, 31, 30, 41, 10, 62, 42, 21, 62]
[73, 32, 62, 40, 31, 41, 30, 21, 33, 60, 40, 62, 52, 60, 11, 80, 31, 81, 30, 51]
[31, 43, 31, 52, 11, 52, 11, 84, 32, 10, 1, 43, 22, 50, 10, 41, 10, 53, 20, 20]
[43, 52, 41, 43, 10, 20, 23, 30, 40, 41, 42, 64, 60, 30, 30, 82, 12, 10, 41, 31]
[40, 83, 61, 53, 40, 22, 10, 52, 0, 62, 32, 41, 31, 1, 11, 51, 44, 32, 31, 72]
[0, 10, 72, 41, 60, 21, 61, 33, 83, 50, 71, 21, 41, 33, 20, 84, 21, 21, 51, 42]
[40, 21, 50, 51, 33, 32, 80, 31, 50, 42, 51, 63, 42, 61, 10, 42, 52, 11, 61, 0]
[20, 20, 30, 53, 33, 55, 53, 41, 41, 20, 72, 12, 51, 10, 30, 45, 51, 22, 33, 32]
[50, 41, 10, 0, 42, 53, 41, 72, 33, 30, 41, 61, 44, 44, 62, 73, 63, 31, 41, 50]
[21, 72, 72, 62, 11, 11, 11, 10, 41, 92, 40, 53, 73, 40, 31, 32, 30, 92, 40, 51]
[62, 53, 61, 20, 44, 23, 74, 42, 44, 50, 31, 41, 21, 62, 31, 10, 44, 43, 73, 31]
[62, 41, 21, 72, 44, 11, 51, 50, 21, 70, 30, 52, 11, 31, 64, 21, 1, 22, 33, 31]
[32, 42, 1, 53, 12, 61, 1, 1, 51, 20, 42, 41, 33, 51, 53, 51, 42, 21, 21, 20]
[41, 35, 21, 30, 21, 54, 40, 40, 43, 42, 32, 34, 51, 71, 34, 31, 51, 51, 41, 23]
[103, 30, 40, 71, 31, 33, 50, 42, 40, 56, 51, 71, 10, 42, 10, 30, 1, 52, 42, 44]
[10, 43, 63, 41, 22, 43, 0, 73, 41, 21, 34, 61, 31, 12, 51, 21, 50, 32, 82, 41]
[31, 50, 53, 82, 21, 61, 60, 32, 31, 20, 41, 31, 21, 61, 31, 52, 72, 71, 20, 40]
[22, 10, 50, 52, 51, 42, 23, 61, 10, 50, 22, 20, 62, 40, 43, 82, 20, 40, 64, 52]
[24, 54, 0, 51, 52, 40, 43, 53, 62, 32, 50, 62, 41, 54, 52, 32, 65, 65, 31, 10]
[41, 62, 10, 43, 65, 10, 52, 60, 61, 50, 32, 72, 40, 53, 32, 52, 51, 22, 10, 33]
[50, 60, 61, 44, 40, 33, 64, 1, 50, 40, 61, 42, 31, 52, 62, 21, 52, 52, 1, 31]
[60, 51, 62, 0, 43, 21, 51, 21, 63, 72, 50, 65, 55, 50, 21, 73, 33, 41, 11, 31]
[40, 20, 71, 20, 42, 42, 50, 43, 61, 52, 61, 41, 20, 32, 30, 0, 12, 72, 0, 31]
[53, 11, 42, 0, 52, 23, 51, 64, 12, 11, 20, 21, 43, 20, 61, 33, 84, 10, 11, 0]
[43, 0, 22, 20, 54, 40, 50, 52, 31, 10, 41, 22, 51, 72, 11, 41, 51, 62, 11, 21]
